37.800551,-122.438189
37.800554,-122.438308
37.800195,-122.441079
37.800122,-122.44165
37.799968,-122.442864
37.768875,-122.429074
37.748412,-122.427119
37.745217,-122.426801
37.743565,-122.426653
37.743508,-122.426648
37.765992,-122.428795
37.765994,-122.428779
37.793442,-122.412741
37.792012,-122.424069
37.78266,-122.470262
37.782226,-122.479669
37.783193,-122.459141
37.782123,-122.482166
37.782051,-122.48439
37.782023,-122.484993
37.783057,-122.461745
37.781735,-122.4908
37.781706,-122.491696
37.782994,-122.463473
37.782952,-122.464532
37.782822,-122.466743
37.782751,-122.468083
37.782732,-122.468825
37.774913,-122.41127
37.761553,-122.449103
37.766513,-122.450117
37.76621,-122.450041
37.765659,-122.449934
37.765247,-122.449849
37.803911,-122.415378
37.798246,-122.407176
37.798535,-122.407638
37.800124,-122.409915
37.802835,-122.413792
37.803095,-122.414179
37.739462,-122.41898
37.739121,-122.417059
37.739089,-122.416903
37.738893,-122.414609
37.738883,-122.414404
37.7349,-122.416892
37.734862,-122.416042
37.74484,-122.3884
37.784659,-122.408536
37.754914,-122.400646
37.764252,-122.401526
37.747187,-122.459316
37.744007,-122.438531
37.743731,-122.438053
37.734207,-122.433934
37.734163,-122.433967
37.733494,-122.434163
37.751637,-122.436331
37.780674,-122.438939
37.784855,-122.439789
37.792608,-122.441352
37.774151,-122.437628
37.774535,-122.437688
37.775227,-122.437848
37.776306,-122.438042
37.776707,-122.438139
37.777415,-122.438269
37.777399,-122.438285
37.786566,-122.440116
37.739614,-122.403114
37.739456,-122.403612
37.755548,-122.43884
37.793861,-122.396431
37.78431,-122.40976
37.784315,-122.409855
37.784144,-122.411134
37.783973,-122.412273
37.783835,-122.41334
37.783745,-122.414053
37.783526,-122.415703
37.783495,-122.416073
37.783147,-122.418742
37.78265,-122.422682
37.78541,-122.408888
37.785205,-122.410299
37.784925,-122.412648
37.784879,-122.41299
37.784716,-122.414024
37.784721,-122.414119
37.784465,-122.415866
37.783631,-122.42242
37.794143,-122.396471
37.794143,-122.396471
37.739537,-122.382459
37.724156,-122.429278
37.738889,-122.426671
37.755057,-122.450725
37.775906,-122.423095
37.799056,-122.427642
37.798425,-122.432565
37.779652,-122.431968
37.780598,-122.432142
37.7836,-122.432761
37.783825,-122.432823
37.7857,-122.43318
37.789943,-122.43402
37.792384,-122.434522
37.792574,-122.43456
37.797645,-122.435593
37.77279,-122.430552
37.774061,-122.430838
37.77548,-122.431121
37.775922,-122.431208
37.777343,-122.431498
37.800026,-122.436093
37.799021,-122.435899
37.72213,-122.39339
37.776016,-122.408759
37.769333,-122.415619
37.768358,-122.415601
37.755555,-122.414366
37.751109,-122.413966
37.749526,-122.4138
37.746582,-122.413535
37.784034,-122.398622
37.782252,-122.400874
37.777125,-122.419644
37.805121,-122.410167
37.788673,-122.423658
37.798496,-122.425641
37.800585,-122.426071
37.767192,-122.446507
37.767157,-122.446766
37.766339,-122.453126
37.766907,-122.448942
37.776188,-122.4433
37.775901,-122.44565
37.775768,-122.446575
37.776841,-122.438375
37.781898,-122.451193
37.781321,-122.45609
37.781147,-122.460122
37.787189,-122.40962
37.780857,-122.466536
37.780747,-122.468885
37.780701,-122.46987
37.780687,-122.470169
37.780633,-122.47411
37.780551,-122.47591
37.780407,-122.476569
37.780271,-122.479604
37.780385,-122.479681
37.780269,-122.479655
37.780261,-122.479825
37.780177,-122.481632
37.78016,-122.481977
37.780157,-122.482044
37.780139,-122.485256
37.780138,-122.485291
37.779914,-122.487257
37.779391,-122.499751
37.787894,-122.403954
37.78692,-122.411831
37.786753,-122.413049
37.786555,-122.414614
37.786513,-122.415057
37.786341,-122.416358
37.786194,-122.417516
37.786079,-122.418277
37.786062,-122.418554
37.787497,-122.406989
37.713941,-122.43558
37.708452,-122.420519
37.70829,-122.419933
37.716157,-122.384458
37.777858,-122.445341
37.775072,-122.422609
37.796861,-122.427014
37.803047,-122.428275
37.77322,-122.422224
37.754241,-122.441062
37.79649,-122.406702
37.799158,-122.40726
37.799792,-122.40742
37.800239,-122.40752
37.794651,-122.406329
37.795262,-122.40646
37.795373,-122.406483
37.797778,-122.422483
37.796819,-122.43018
37.799979,-122.427807
37.777605,-122.424994
37.748701,-122.422567
37.746486,-122.422409
37.766504,-122.424258
37.763262,-122.423932
37.76167,-122.423799
37.760145,-122.423655
37.75989,-122.423611
37.770389,-122.443834
37.770168,-122.445728
37.76983,-122.448259
37.769511,-122.450653
37.769466,-122.451156
37.769321,-122.452165
37.772344,-122.428597
37.772087,-122.430617
37.771941,-122.431781
37.771736,-122.433427
37.771495,-122.435202
37.771238,-122.437212
37.789466,-122.38867
37.778109,-122.402994
37.788036,-122.390447
37.774345,-122.442935
37.774135,-122.444592
37.773724,-122.447886
37.77338,-122.450615
37.773279,-122.451263
37.776819,-122.423475
37.776543,-122.42557
37.776556,-122.425612
37.776282,-122.42773
37.776009,-122.429708
37.769665,-122.403977
37.721853,-122.454627
37.721811,-122.461718
37.776154,-122.411668
37.772747,-122.416024
37.783044,-122.402968
37.791371,-122.392501
37.790151,-122.417213
37.790849,-122.417379
37.794249,-122.418058
37.795503,-122.418309
37.782183,-122.415619
37.797447,-122.41869
37.799054,-122.419015
37.806299,-122.420481
37.721392,-122.390975
37.732488,-122.37658
37.779161,-122.42009
37.763853,-122.470716
37.763786,-122.472184
37.763541,-122.477444
37.763503,-122.478173
37.763328,-122.482715
37.763269,-122.483673
37.763263,-122.483877
37.763246,-122.484471
37.762549,-122.500252
37.764217,-122.46217
37.76248,-122.50127
37.764035,-122.466682
37.764004,-122.467506
37.763972,-122.46793
37.794968,-122.414989
37.797002,-122.398852
37.795767,-122.408806
37.8083,-122.415036
37.808313,-122.415078
37.74474,-122.399871
37.782892,-122.412397
37.761313,-122.486237
37.761108,-122.489973
37.760762,-122.498518
37.760504,-122.504186
37.760417,-122.505823
37.762136,-122.46628
37.80001,-122.405829
37.790824,-122.404031
37.793694,-122.404624
37.793806,-122.404633
37.79633,-122.405171
37.776518,-122.394055
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.78707,-122.387219
37.760776,-122.505957
37.759234,-122.507991
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.77332,-122.383089
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.777125,-122.419644
37.712076,-122.452084
37.711252,-122.467668
37.711252,-122.467668
37.735666,-122.416752
37.778978,-122.466395
37.775811,-122.458478
37.727496,-122.404115
37.783984,-122.443026
37.797774,-122.445826
37.776668,-122.476005
37.776272,-122.484962
37.775927,-122.492467
37.77576,-122.496571
37.775687,-122.49771
37.752984,-122.504626
37.752978,-122.504831
37.774417,-122.427325
37.773345,-122.435581
37.77171,-122.448564
37.733403,-122.388251
37.72331,-122.45335
37.724167,-122.457443
37.724368,-122.458496
37.724419,-122.458745
37.72332,-122.441221
37.72618,-122.464641
37.729685,-122.468758
37.786139,-122.410255
37.785992,-122.41146
37.785821,-122.412881
37.785623,-122.414345
37.785372,-122.416323
37.785016,-122.419247
37.714213,-122.462637
37.79591,-122.414918
37.795076,-122.421301
37.79216,-122.409182
37.746741,-122.418792
37.747128,-122.41048
37.747525,-122.409615
37.714248,-122.469219
37.729393,-122.386205
37.730725,-122.388501
37.76414,-122.402517
37.758956,-122.402044
37.713529,-122.436592
37.713513,-122.436608
37.753241,-122.416357
37.770859,-122.417917
37.763743,-122.417347
37.762158,-122.417208
37.757341,-122.416758
37.794548,-122.397151
37.788951,-122.4408
37.788229,-122.446525
37.766848,-122.405687
37.730486,-122.404814
37.727761,-122.403672
37.725438,-122.402705
37.723827,-122.402025
37.728879,-122.440147
37.726923,-122.441472
37.715946,-122.450592
37.709631,-122.457589
37.743663,-122.428887
37.803378,-122.403204
37.794637,-122.401362
37.792551,-122.400925
37.742054,-122.498305
37.742038,-122.498305
37.741898,-122.501955
37.741744,-122.50501
37.775543,-122.501038
37.793951,-122.400128
37.805741,-122.412785
37.805598,-122.41376
37.74498,-122.404121
37.774621,-122.436021
37.731497,-122.408668
37.731497,-122.408668
37.732303,-122.406046
37.73648,-122.398474
37.728644,-122.426038
37.729008,-122.419755
37.733955,-122.490555
37.735439,-122.501592
37.789482,-122.390206
37.783685,-122.410854
37.765148,-122.452706
37.764376,-122.452555
37.769377,-122.453561
37.769377,-122.453561
37.798517,-122.437475
37.795229,-122.408078
37.795991,-122.408244
37.796032,-122.408272
37.79678,-122.408432
37.797421,-122.408567
37.801901,-122.409451
37.802954,-122.409683
37.789086,-122.406884
37.789705,-122.407006
37.794172,-122.407879
37.787069,-122.406464
37.711838,-122.415685
37.787335,-122.423584
37.786915,-122.426892
37.789865,-122.403438
37.786554,-122.429703
37.786128,-122.432908
37.785686,-122.436372
37.785062,-122.441366
37.784799,-122.443348
37.789519,-122.406308
37.789131,-122.409264
37.788968,-122.410497
37.788958,-122.410576
37.788891,-122.411134
37.788354,-122.415467
37.788226,-122.416511
37.788491,-122.414275
37.742985,-122.477119
37.742887,-122.479202
37.742759,-122.48232
37.742419,-122.489745
37.742429,-122.489933
37.743368,-122.46865
37.712548,-122.401118
37.712244,-122.402703
37.711164,-122.403818
37.743012,-122.405256
37.741867,-122.40613
37.739538,-122.406998
37.806532,-122.421444
37.807075,-122.417366
37.805129,-122.43289
37.73351,-122.428092
37.784145,-122.389174
37.781173,-122.392907
37.713197,-122.458719
37.713191,-122.455807
37.79793,-122.406374
37.794515,-122.425494
37.793095,-122.436798
37.772198,-122.437253
37.774009,-122.423066
37.739798,-122.401006
37.764503,-122.452401
37.720673,-122.430835
37.790461,-122.41397
37.78814,-122.432078
37.791252,-122.407753
37.780149,-122.389436
37.760303,-122.466185
37.774175,-122.5101
37.782113,-122.427417
37.77664,-122.408772
37.772311,-122.509966
37.791604,-122.419206
37.783003,-122.417451
37.784908,-122.417862
37.75685,-122.501875
37.791875,-122.41586
37.792654,-122.416038
37.793812,-122.416253
37.792513,-122.401871
37.712591,-122.407519
37.711718,-122.405096
37.800279,-122.432546
37.800205,-122.433282
37.798517,-122.44683
37.805166,-122.432422
37.777903,-122.415834
37.774726,-122.419855
37.773302,-122.421627
37.770969,-122.424544
37.768952,-122.427247
37.767618,-122.428667
37.76455,-122.432547
37.762547,-122.435388
37.787227,-122.403986
37.785998,-122.405538
37.781467,-122.411294
37.779226,-122.414075
37.80796,-122.414067
37.786288,-122.409663
37.788392,-122.410087
37.79231,-122.410883
37.783222,-122.447219
37.780863,-122.414342
37.777822,-122.438188
37.777346,-122.441854
37.779698,-122.423247
37.757765,-122.390198
37.763388,-122.390753
37.766011,-122.419749
37.762915,-122.419478
37.761657,-122.419361
37.760776,-122.419279
37.759726,-122.419154
37.758835,-122.419053
37.757202,-122.418924
37.756381,-122.418837
37.755687,-122.418775
37.754013,-122.418606
37.750841,-122.418312
37.750393,-122.418263
37.748957,-122.418128
37.746447,-122.419343
37.744481,-122.420655
37.743089,-122.421553
37.742316,-122.421997
37.741388,-122.422617
37.741085,-122.422779
37.737338,-122.424034
37.73607,-122.424454
37.730233,-122.429773
37.728635,-122.4314
37.726466,-122.433477
37.726171,-122.433678
37.725242,-122.434379
37.723092,-122.435996
37.722105,-122.436762
37.719255,-122.438956
37.716913,-122.440662
37.714705,-122.442562
37.714546,-122.442734
37.712752,-122.444625
37.710608,-122.447987
37.709561,-122.450456
37.784352,-122.404481
37.721663,-122.437095
37.731552,-122.446322
37.731558,-122.449024
37.73154,-122.449541
37.793422,-122.402786
37.721054,-122.426697
37.805479,-122.422168
37.71758,-122.433704
37.78722,-122.400237
37.787095,-122.400051
37.787961,-122.401081
37.765767,-122.43325
37.764624,-122.43317
37.753998,-122.482388
37.753703,-122.488811
37.753648,-122.489701
37.753648,-122.489701
37.753663,-122.489744
37.752989,-122.504455
37.743257,-122.471165
37.743141,-122.473939
37.743115,-122.474129
37.805916,-122.415341
37.807625,-122.41567
37.808257,-122.415802
37.786217,-122.411369
37.782896,-122.410712
37.715104,-122.408372
37.781472,-122.403895
37.752196,-122.388737
37.729228,-122.389224
37.77619,-122.396173
37.782783,-122.414225
37.782687,-122.414912
37.783298,-122.410104
37.799434,-122.417291
37.798997,-122.420631
37.797575,-122.431554
37.797121,-122.435319
37.797347,-122.433539
37.766162,-122.406585
37.756816,-122.421084
37.755209,-122.420967
37.75352,-122.4208
37.751931,-122.420641
37.772354,-122.422613
37.769795,-122.422361
37.768057,-122.422178
37.766633,-122.42203
37.765005,-122.421904
37.764744,-122.421865
37.760025,-122.4214
37.758609,-122.421277
37.787587,-122.421858
37.789147,-122.422193
37.792622,-122.422696
37.796772,-122.423718
37.798635,-122.424088
37.802354,-122.424806
37.781067,-122.420547
37.781067,-122.420547
37.760979,-122.40415
37.738368,-122.496972
37.738213,-122.500616
37.740632,-122.466033
37.73877,-122.46816
37.740523,-122.46611
37.740676,-122.465957
37.792115,-122.430264
37.804248,-122.414563
37.782915,-122.430945
37.792584,-122.432892
37.790689,-122.412093
37.788188,-122.431699
37.786157,-122.419779
37.787839,-122.420124
37.789748,-122.42051
37.789732,-122.420526
37.79096,-122.420768
37.79196,-122.420952
37.792492,-122.421059
37.79512,-122.421606
37.796355,-122.421837
37.797215,-122.422012
37.797507,-122.422087
37.805206,-122.42361
37.783251,-122.419198
37.744903,-122.452418
37.744535,-122.453027
37.744104,-122.453647
37.787005,-122.41861
37.786295,-122.424062
37.785686,-122.429057
37.785503,-122.430298
37.78406,-122.441519
37.787861,-122.411786
37.787701,-122.413145
37.787622,-122.413868
37.787251,-122.416679
37.751552,-122.406192
37.796594,-122.410086
37.786709,-122.408072
37.786708,-122.408091
37.788624,-122.408483
37.790908,-122.408918
37.778594,-122.398169
37.717346,-122.405511
37.730177,-122.399086
37.726934,-122.475647
37.726934,-122.475647
37.754945,-122.398737
